,Tel,Price,Metrdist,N,lon,Bal,Kitsp,lat,Brick,Totsp,Walk,Dist,Livesp,Rooms,District,New,Nfloors,Floor
1361,1.0,3827200,20,1361,37.548865,1.0,"14,6",55.925023,1.0,"36,8",0.0,1.2789578489114066,"14,1",1,0,,16,7
1362,0.0,3950000,15,1362,37.54012,0.0,5,55.886393,1.0,26,0.0,1.2789578489114066,17,1,0,0.0,5,1
1363,0.0,4023689,10,1363,37.549417,0.0,–,55.861176,1.0,"29,8",0.0,1.2789578489114066,"29,8",1,0,0.0,8,4
1364,1.0,4173120,20,1364,37.548865,1.0,"12,1",55.925023,1.0,"43,5",0.0,1.2789578489114066,"17,7",1,0,,16,3
1365,1.0,4223775,20,1365,37.548865,1.0,"11,2",55.925023,1.0,"42,5",0.0,1.2789578489114066,"17,6",1,0,,16,4
1366,1.0,4300000,,1366,37.516341,1.0,7,55.879571,0.0,"32,1",,1.2789578489114066,"18,3",1,0,0.0,5,4
1367,1.0,4350000,10,1367,37.5372,,–,55.848559,1.0,18,0.0,1.2789578489114066,14,1,0,0.0,5,5
1368,1.0,4370445,20,1368,37.548865,1.0,"12,4",55.925023,1.0,"44,4",0.0,1.2789578489114066,"17,4",1,0,,16,4
1369,1.0,4373760,20,1369,37.548865,1.0,–,55.925023,1.0,"42,9",0.0,1.2789578489114066,"29,9",2,0,,16,6
1370,1.0,4399000,,1370,37.53738,,6,55.894025,0.0,33,,1.2789578489114066,20,1,0,0.0,5,1
1371,0.0,4400000,12,1371,37.569593,,5,55.79394,0.0,20,1.0,1.2789578489114066,11,1,0,0.0,5,2
1372,1.0,4400000,,1372,37.535511,,"5,6",55.840336,0.0,"33,4",,1.2789578489114066,"18,9",1,0,,5,1
1373,0.0,32000000,15,1373,37.520411,0.0,–,55.791177,0.0,85,0.0,1.2789578489114066,70,2,0,,25,24
1374,1.0,9097475,8,1374,37.570465,,–,55.781509,1.0,"35,3",1.0,1.2789578489114066,"14,7",1,0,,7,1
1375,1.0,3260464,20,1375,37.473391,1.0,–,55.869424,1.0,"27,2",1.0,1.2789578489114066,–,1,0,,17,2
1376,1.0,3012540,,1376,37.474049,1.0,–,55.871854,,"25,5",,1.2789578489114066,–,1,0,,9,6
1377,1.0,3118080,,1377,37.474049,1.0,–,55.871854,,"26,9",,1.2789578489114066,–,1,0,,9,4
1378,1.0,3442800,,1378,37.474049,1.0,–,55.871854,,"28,7",,1.2789578489114066,–,1,0,,9,8
1379,1.0,3477600,20,1379,37.548865,1.0,"10,8",55.925023,1.0,"33,6",0.0,1.2789578489114066,"13,8",1,0,,16,5
1380,1.0,3487950,20,1380,37.548865,1.0,"12,7",55.925023,1.0,"33,7",0.0,1.2789578489114066,"12,7",1,0,,16,2
1381,1.0,3490300,20,1381,37.548865,1.0,"10,8",55.925023,1.0,"33,4",0.0,1.2789578489114066,"13,5",1,0,,16,7
1382,1.0,3498000,20,1382,37.473391,1.0,–,55.869424,1.0,"27,5",1.0,1.2789578489114066,–,1,0,,17,7
1383,1.0,3513150,20,1383,37.548865,1.0,"12,6",55.925023,1.0,"33,3",0.0,1.2789578489114066,"12,7",1,0,,16,11
1384,1.0,3568278,20,1384,37.473391,1.0,–,55.869424,1.0,"29,4",1.0,1.2789578489114066,–,1,0,,17,2
1385,1.0,3611850,20,1385,37.548865,1.0,"13,7",55.925023,1.0,"36,3",0.0,1.2789578489114066,"14,2",1,0,,16,2
1386,1.0,3633700,20,1386,37.548865,1.0,"12,2",55.925023,1.0,"35,8",0.0,1.2789578489114066,"14,2",1,0,,16,10
1387,1.0,3642372,20,1387,37.473391,1.0,–,55.869424,1.0,"27,6",1.0,1.2789578489114066,–,1,0,,17,11
1388,1.0,3707548,20,1388,37.548865,1.0,–,55.925023,1.0,"32,8",0.0,1.2789578489114066,"24,2",1,0,,14,2
1389,1.0,3827200,20,1389,37.548865,1.0,"14,6",55.925023,1.0,"36,8",0.0,1.2789578489114066,"14,1",1,0,,16,7
1390,0.0,3950000,15,1390,37.54012,0.0,5,55.886393,1.0,26,0.0,1.2789578489114066,17,1,0,0.0,5,1
1391,0.0,4023689,10,1391,37.549417,0.0,–,55.861176,1.0,"29,8",0.0,1.2789578489114066,"29,8",1,0,0.0,8,4
1392,1.0,4173120,20,1392,37.548865,1.0,"12,1",55.925023,1.0,"43,5",0.0,1.2789578489114066,"17,7",1,0,,16,3
1393,1.0,4223775,20,1393,37.548865,1.0,"11,2",55.925023,1.0,"42,5",0.0,1.2789578489114066,"17,6",1,0,,16,4
1394,1.0,4300000,,1394,37.516341,1.0,7,55.879571,0.0,"32,1",,1.2789578489114066,"18,3",1,0,0.0,5,4
1395,1.0,4350000,10,1395,37.5372,,–,55.848559,1.0,18,0.0,1.2789578489114066,14,1,0,0.0,5,5
1396,1.0,4370445,20,1396,37.548865,1.0,"12,4",55.925023,1.0,"44,4",0.0,1.2789578489114066,"17,4",1,0,,16,4
1397,1.0,4373760,20,1397,37.548865,1.0,–,55.925023,1.0,"42,9",0.0,1.2789578489114066,"29,9",2,0,,16,6
1398,1.0,4399000,,1398,37.53738,,6,55.894025,0.0,33,,1.2789578489114066,20,1,0,0.0,5,1
1399,0.0,4400000,12,1399,37.569593,,5,55.79394,0.0,20,1.0,1.2789578489114066,11,1,0,0.0,5,2
1400,1.0,4400000,,1400,37.535511,,"5,6",55.840336,0.0,"33,4",,1.2789578489114066,"18,9",1,0,,5,1
1401,,10472850,,1401,37.571943,,–,55.81717,,"55,5",,1.2789578489114066,–,1,0,,12,2
1402,1.0,9766295,8,1402,37.570465,,–,55.781509,1.0,"35,4",1.0,1.2789578489114066,"7,9",1,0,,7,2
1403,1.0,8350000,15,1403,37.499848,1.0,"5,6",55.851303,0.0,"45,1",1.0,1.2789578489114066,34,2,0,0.0,5,4
1404,1.0,3012540,,1404,37.474049,1.0,–,55.871854,,"25,5",,1.2789578489114066,–,1,0,,9,6
1405,1.0,3118080,,1405,37.474049,1.0,–,55.871854,,"26,9",,1.2789578489114066,–,1,0,,9,4
1406,1.0,3442800,,1406,37.474049,1.0,–,55.871854,,"28,7",,1.2789578489114066,–,1,0,,9,8
1407,1.0,3477600,20,1407,37.548865,1.0,"10,8",55.925023,1.0,"33,6",0.0,1.2789578489114066,"13,8",1,0,,16,5
1408,1.0,3487950,20,1408,37.548865,1.0,"12,7",55.925023,1.0,"33,7",0.0,1.2789578489114066,"12,7",1,0,,16,2
1409,1.0,3490300,20,1409,37.548865,1.0,"10,8",55.925023,1.0,"33,4",0.0,1.2789578489114066,"13,5",1,0,,16,7
1410,1.0,3498000,20,1410,37.473391,1.0,–,55.869424,1.0,"27,5",1.0,1.2789578489114066,–,1,0,,17,7
1411,1.0,3513150,20,1411,37.548865,1.0,"12,6",55.925023,1.0,"33,3",0.0,1.2789578489114066,"12,7",1,0,,16,11
1412,1.0,3568278,20,1412,37.473391,1.0,–,55.869424,1.0,"29,4",1.0,1.2789578489114066,–,1,0,,17,2
1413,1.0,3611850,20,1413,37.548865,1.0,"13,7",55.925023,1.0,"36,3",0.0,1.2789578489114066,"14,2",1,0,,16,2
1414,1.0,3633700,20,1414,37.548865,1.0,"12,2",55.925023,1.0,"35,8",0.0,1.2789578489114066,"14,2",1,0,,16,10
1415,1.0,3642372,20,1415,37.473391,1.0,–,55.869424,1.0,"27,6",1.0,1.2789578489114066,–,1,0,,17,11
1416,1.0,3707548,20,1416,37.548865,1.0,–,55.925023,1.0,"32,8",0.0,1.2789578489114066,"24,2",1,0,,14,2
1417,1.0,3827200,20,1417,37.548865,1.0,"14,6",55.925023,1.0,"36,8",0.0,1.2789578489114066,"14,1",1,0,,16,7
1418,0.0,3950000,15,1418,37.54012,0.0,5,55.886393,1.0,26,0.0,1.2789578489114066,17,1,0,0.0,5,1
1419,0.0,4023689,10,1419,37.549417,0.0,–,55.861176,1.0,"29,8",0.0,1.2789578489114066,"29,8",1,0,0.0,8,4
1420,1.0,4173120,20,1420,37.548865,1.0,"12,1",55.925023,1.0,"43,5",0.0,1.2789578489114066,"17,7",1,0,,16,3
1421,1.0,4223775,20,1421,37.548865,1.0,"11,2",55.925023,1.0,"42,5",0.0,1.2789578489114066,"17,6",1,0,,16,4
1422,1.0,4300000,,1422,37.516341,1.0,7,55.879571,0.0,"32,1",,1.2789578489114066,"18,3",1,0,0.0,5,4
1423,1.0,4350000,10,1423,37.5372,,–,55.848559,1.0,18,0.0,1.2789578489114066,14,1,0,0.0,5,5
1424,1.0,4370445,20,1424,37.548865,1.0,"12,4",55.925023,1.0,"44,4",0.0,1.2789578489114066,"17,4",1,0,,16,4
1425,1.0,4373760,20,1425,37.548865,1.0,–,55.925023,1.0,"42,9",0.0,1.2789578489114066,"29,9",2,0,,16,6
1426,1.0,4399000,,1426,37.53738,,6,55.894025,0.0,33,,1.2789578489114066,20,1,0,0.0,5,1
1427,0.0,4400000,12,1427,37.569593,,5,55.79394,0.0,20,1.0,1.2789578489114066,11,1,0,0.0,5,2
1428,1.0,4400000,,1428,37.535511,,"5,6",55.840336,0.0,"33,4",,1.2789578489114066,"18,9",1,0,,5,1
1429,1.0,9759100,8,1429,37.570465,,–,55.781509,1.0,"37,9",1.0,1.2789578489114066,"14,1",1,0,,7,1
1430,1.0,13500000,21,1430,37.506828,1.0,–,55.831706,0.0,60,1.0,1.2789578489114066,48,2,0,0.0,17,4
1431,1.0,15400000,20,1431,37.561859,,–,55.810658,1.0,55,1.0,1.2789578489114066,44,1,0,0.0,30,7
1432,1.0,3012540,,1432,37.474049,1.0,–,55.871854,,"25,5",,1.2789578489114066,–,1,0,,9,6
1433,1.0,3118080,,1433,37.474049,1.0,–,55.871854,,"26,9",,1.2789578489114066,–,1,0,,9,4
1434,1.0,3442800,,1434,37.474049,1.0,–,55.871854,,"28,7",,1.2789578489114066,–,1,0,,9,8
1435,1.0,3477600,20,1435,37.548865,1.0,"10,8",55.925023,1.0,"33,6",0.0,1.2789578489114066,"13,8",1,0,,16,5
1436,1.0,3487950,20,1436,37.548865,1.0,"12,7",55.925023,1.0,"33,7",0.0,1.2789578489114066,"12,7",1,0,,16,2
1437,1.0,3490300,20,1437,37.548865,1.0,"10,8",55.925023,1.0,"33,4",0.0,1.2789578489114066,"13,5",1,0,,16,7
1438,1.0,3498000,20,1438,37.473391,1.0,–,55.869424,1.0,"27,5",1.0,1.2789578489114066,–,1,0,,17,7
1439,1.0,3513150,20,1439,37.548865,1.0,"12,6",55.925023,1.0,"33,3",0.0,1.2789578489114066,"12,7",1,0,,16,11
1440,1.0,3568278,20,1440,37.473391,1.0,–,55.869424,1.0,"29,4",1.0,1.2789578489114066,–,1,0,,17,2
1441,1.0,3611850,20,1441,37.548865,1.0,"13,7",55.925023,1.0,"36,3",0.0,1.2789578489114066,"14,2",1,0,,16,2
1442,1.0,3633700,20,1442,37.548865,1.0,"12,2",55.925023,1.0,"35,8",0.0,1.2789578489114066,"14,2",1,0,,16,10
1443,1.0,3642372,20,1443,37.473391,1.0,–,55.869424,1.0,"27,6",1.0,1.2789578489114066,–,1,0,,17,11
1444,1.0,3707548,20,1444,37.548865,1.0,–,55.925023,1.0,"32,8",0.0,1.2789578489114066,"24,2",1,0,,14,2
1445,1.0,3827200,20,1445,37.548865,1.0,"14,6",55.925023,1.0,"36,8",0.0,1.2789578489114066,"14,1",1,0,,16,7
1446,0.0,3950000,15,1446,37.54012,0.0,5,55.886393,1.0,26,0.0,1.2789578489114066,17,1,0,0.0,5,1
1447,0.0,4023689,10,1447,37.549417,0.0,–,55.861176,1.0,"29,8",0.0,1.2789578489114066,"29,8",1,0,0.0,8,4
1448,1.0,4173120,20,1448,37.548865,1.0,"12,1",55.925023,1.0,"43,5",0.0,1.2789578489114066,"17,7",1,0,,16,3
1449,1.0,4223775,20,1449,37.548865,1.0,"11,2",55.925023,1.0,"42,5",0.0,1.2789578489114066,"17,6",1,0,,16,4
1450,1.0,4300000,,1450,37.516341,1.0,7,55.879571,0.0,"32,1",,1.2789578489114066,"18,3",1,0,0.0,5,4
1451,1.0,4350000,10,1451,37.5372,,–,55.848559,1.0,18,0.0,1.2789578489114066,14,1,0,0.0,5,5
1452,1.0,4370445,20,1452,37.548865,1.0,"12,4",55.925023,1.0,"44,4",0.0,1.2789578489114066,"17,4",1,0,,16,4
1453,1.0,4373760,20,1453,37.548865,1.0,–,55.925023,1.0,"42,9",0.0,1.2789578489114066,"29,9",2,0,,16,6
1454,1.0,4399000,,1454,37.53738,,6,55.894025,0.0,33,,1.2789578489114066,20,1,0,0.0,5,1
1455,0.0,4400000,12,1455,37.569593,,5,55.79394,0.0,20,1.0,1.2789578489114066,11,1,0,0.0,5,2
1456,1.0,4400000,,1456,37.535511,,"5,6",55.840336,0.0,"33,4",,1.2789578489114066,"18,9",1,0,,5,1
1457,,10472850,,1457,37.571943,,–,55.81717,,"55,5",,1.2789578489114066,–,1,0,,12,2
1458,,20328627,6,1458,37.567231,,"15,4",55.790236,,"73,6",1.0,1.2789578489114066,–,2,0,,,2
1459,1.0,11450000,10,1459,37.574525,1.0,8,55.785412,0.0,47,1.0,1.2789578489114066,32,2,0,0.0,9,9
1460,1.0,3012540,,1460,37.474049,1.0,–,55.871854,,"25,5",,1.2789578489114066,–,1,0,,9,6
1461,1.0,3118080,,1461,37.474049,1.0,–,55.871854,,"26,9",,1.2789578489114066,–,1,0,,9,4
1462,1.0,3442800,,1462,37.474049,1.0,–,55.871854,,"28,7",,1.2789578489114066,–,1,0,,9,8
1463,1.0,3477600,20,1463,37.548865,1.0,"10,8",55.925023,1.0,"33,6",0.0,1.2789578489114066,"13,8",1,0,,16,5
1464,1.0,3487950,20,1464,37.548865,1.0,"12,7",55.925023,1.0,"33,7",0.0,1.2789578489114066,"12,7",1,0,,16,2
1465,1.0,3490300,20,1465,37.548865,1.0,"10,8",55.925023,1.0,"33,4",0.0,1.2789578489114066,"13,5",1,0,,16,7
1466,1.0,3498000,20,1466,37.473391,1.0,–,55.869424,1.0,"27,5",1.0,1.2789578489114066,–,1,0,,17,7
1467,1.0,3513150,20,1467,37.548865,1.0,"12,6",55.925023,1.0,"33,3",0.0,1.2789578489114066,"12,7",1,0,,16,11
1468,1.0,3568278,20,1468,37.473391,1.0,–,55.869424,1.0,"29,4",1.0,1.2789578489114066,–,1,0,,17,2
1469,1.0,3611850,20,1469,37.548865,1.0,"13,7",55.925023,1.0,"36,3",0.0,1.2789578489114066,"14,2",1,0,,16,2
1470,1.0,3633700,20,1470,37.548865,1.0,"12,2",55.925023,1.0,"35,8",0.0,1.2789578489114066,"14,2",1,0,,16,10
1471,1.0,3642372,20,1471,37.473391,1.0,–,55.869424,1.0,"27,6",1.0,1.2789578489114066,–,1,0,,17,11
1472,1.0,3707548,20,1472,37.548865,1.0,–,55.925023,1.0,"32,8",0.0,1.2789578489114066,"24,2",1,0,,14,2
1473,1.0,3827200,20,1473,37.548865,1.0,"14,6",55.925023,1.0,"36,8",0.0,1.2789578489114066,"14,1",1,0,,16,7
1474,0.0,3950000,15,1474,37.54012,0.0,5,55.886393,1.0,26,0.0,1.2789578489114066,17,1,0,0.0,5,1
1475,0.0,4023689,10,1475,37.549417,0.0,–,55.861176,1.0,"29,8",0.0,1.2789578489114066,"29,8",1,0,0.0,8,4
1476,1.0,4173120,20,1476,37.548865,1.0,"12,1",55.925023,1.0,"43,5",0.0,1.2789578489114066,"17,7",1,0,,16,3
1477,1.0,4223775,20,1477,37.548865,1.0,"11,2",55.925023,1.0,"42,5",0.0,1.2789578489114066,"17,6",1,0,,16,4
1478,1.0,4300000,,1478,37.516341,1.0,7,55.879571,0.0,"32,1",,1.2789578489114066,"18,3",1,0,0.0,5,4
1479,1.0,4350000,10,1479,37.5372,,–,55.848559,1.0,18,0.0,1.2789578489114066,14,1,0,0.0,5,5
1480,1.0,4370445,20,1480,37.548865,1.0,"12,4",55.925023,1.0,"44,4",0.0,1.2789578489114066,"17,4",1,0,,16,4
1481,1.0,4373760,20,1481,37.548865,1.0,–,55.925023,1.0,"42,9",0.0,1.2789578489114066,"29,9",2,0,,16,6
1482,1.0,4399000,,1482,37.53738,,6,55.894025,0.0,33,,1.2789578489114066,20,1,0,0.0,5,1
1483,0.0,4400000,12,1483,37.569593,,5,55.79394,0.0,20,1.0,1.2789578489114066,11,1,0,0.0,5,2
1484,1.0,4400000,,1484,37.535511,,"5,6",55.840336,0.0,"33,4",,1.2789578489114066,"18,9",1,0,,5,1
1485,1.0,6800000,10,1485,37.514221,1.0,10,55.817719,0.0,"35,5",1.0,1.2789578489114066,20,1,0,0.0,14,7
1486,1.0,13655132,15,1486,37.570465,,–,55.781509,1.0,55,1.0,1.2789578489114066,"25,3",2,0,,7,1
1487,1.0,5600000,5,1487,37.522863,,6,55.881374,,45,0.0,1.2789578489114066,28,2,0,0.0,9,9
1488,1.0,3012540,,1488,37.474049,1.0,–,55.871854,,"25,5",,1.2789578489114066,–,1,0,,9,6
1489,1.0,3118080,,1489,37.474049,1.0,–,55.871854,,"26,9",,1.2789578489114066,–,1,0,,9,4
1490,1.0,3442800,,1490,37.474049,1.0,–,55.871854,,"28,7",,1.2789578489114066,–,1,0,,9,8
1491,1.0,3477600,20,1491,37.548865,1.0,"10,8",55.925023,1.0,"33,6",0.0,1.2789578489114066,"13,8",1,0,,16,5
1492,1.0,3487950,20,1492,37.548865,1.0,"12,7",55.925023,1.0,"33,7",0.0,1.2789578489114066,"12,7",1,0,,16,2
1493,1.0,3490300,20,1493,37.548865,1.0,"10,8",55.925023,1.0,"33,4",0.0,1.2789578489114066,"13,5",1,0,,16,7
1494,1.0,3498000,20,1494,37.473391,1.0,–,55.869424,1.0,"27,5",1.0,1.2789578489114066,–,1,0,,17,7
1495,1.0,3513150,20,1495,37.548865,1.0,"12,6",55.925023,1.0,"33,3",0.0,1.2789578489114066,"12,7",1,0,,16,11
1496,1.0,3568278,20,1496,37.473391,1.0,–,55.869424,1.0,"29,4",1.0,1.2789578489114066,–,1,0,,17,2
1497,1.0,3611850,20,1497,37.548865,1.0,"13,7",55.925023,1.0,"36,3",0.0,1.2789578489114066,"14,2",1,0,,16,2
1498,1.0,3633700,20,1498,37.548865,1.0,"12,2",55.925023,1.0,"35,8",0.0,1.2789578489114066,"14,2",1,0,,16,10
1499,1.0,3642372,20,1499,37.473391,1.0,–,55.869424,1.0,"27,6",1.0,1.2789578489114066,–,1,0,,17,11
1500,1.0,3707548,20,1500,37.548865,1.0,–,55.925023,1.0,"32,8",0.0,1.2789578489114066,"24,2",1,0,,14,2
1501,1.0,3827200,20,1501,37.548865,1.0,"14,6",55.925023,1.0,"36,8",0.0,1.2789578489114066,"14,1",1,0,,16,7
1502,0.0,3950000,15,1502,37.54012,0.0,5,55.886393,1.0,26,0.0,1.2789578489114066,17,1,0,0.0,5,1
1503,0.0,4023689,10,1503,37.549417,0.0,–,55.861176,1.0,"29,8",0.0,1.2789578489114066,"29,8",1,0,0.0,8,4
1504,1.0,4173120,20,1504,37.548865,1.0,"12,1",55.925023,1.0,"43,5",0.0,1.2789578489114066,"17,7",1,0,,16,3
1505,1.0,4223775,20,1505,37.548865,1.0,"11,2",55.925023,1.0,"42,5",0.0,1.2789578489114066,"17,6",1,0,,16,4
1506,1.0,4300000,,1506,37.516341,1.0,7,55.879571,0.0,"32,1",,1.2789578489114066,"18,3",1,0,0.0,5,4
1507,1.0,4350000,10,1507,37.5372,,–,55.848559,1.0,18,0.0,1.2789578489114066,14,1,0,0.0,5,5
1508,1.0,4370445,20,1508,37.548865,1.0,"12,4",55.925023,1.0,"44,4",0.0,1.2789578489114066,"17,4",1,0,,16,4
1509,1.0,4373760,20,1509,37.548865,1.0,–,55.925023,1.0,"42,9",0.0,1.2789578489114066,"29,9",2,0,,16,6
1510,1.0,4399000,,1510,37.53738,,6,55.894025,0.0,33,,1.2789578489114066,20,1,0,0.0,5,1
1511,0.0,4400000,12,1511,37.569593,,5,55.79394,0.0,20,1.0,1.2789578489114066,11,1,0,0.0,5,2
1512,1.0,4400000,,1512,37.535511,,"5,6",55.840336,0.0,"33,4",,1.2789578489114066,"18,9",1,0,,5,1
1513,1.0,9380725,8,1513,37.570465,,–,55.781509,1.0,"36,4",1.0,1.2789578489114066,"16,7",1,0,,7,1
1514,1.0,13300000,15,1514,37.501474,1.0,15,55.831231,0.0,60,1.0,1.2789578489114066,36,2,0,,25,13
1515,1.0,13655132,15,1515,37.570465,,–,55.781509,1.0,55,1.0,1.2789578489114066,"25,3",2,0,,7,1
1516,1.0,3012540,,1516,37.474049,1.0,–,55.871854,,"25,5",,1.2789578489114066,–,1,0,,9,6
1517,1.0,3118080,,1517,37.474049,1.0,–,55.871854,,"26,9",,1.2789578489114066,–,1,0,,9,4
1518,1.0,3442800,,1518,37.474049,1.0,–,55.871854,,"28,7",,1.2789578489114066,–,1,0,,9,8
1519,1.0,3477600,20,1519,37.548865,1.0,"10,8",55.925023,1.0,"33,6",0.0,1.2789578489114066,"13,8",1,0,,16,5
1520,1.0,3487950,20,1520,37.548865,1.0,"12,7",55.925023,1.0,"33,7",0.0,1.2789578489114066,"12,7",1,0,,16,2
1521,1.0,3490300,20,1521,37.548865,1.0,"10,8",55.925023,1.0,"33,4",0.0,1.2789578489114066,"13,5",1,0,,16,7
1522,1.0,3498000,20,1522,37.473391,1.0,–,55.869424,1.0,"27,5",1.0,1.2789578489114066,–,1,0,,17,7
1523,1.0,3513150,20,1523,37.548865,1.0,"12,6",55.925023,1.0,"33,3",0.0,1.2789578489114066,"12,7",1,0,,16,11
1524,1.0,3568278,20,1524,37.473391,1.0,–,55.869424,1.0,"29,4",1.0,1.2789578489114066,–,1,0,,17,2
1525,1.0,3611850,20,1525,37.548865,1.0,"13,7",55.925023,1.0,"36,3",0.0,1.2789578489114066,"14,2",1,0,,16,2
1526,1.0,3633700,20,1526,37.548865,1.0,"12,2",55.925023,1.0,"35,8",0.0,1.2789578489114066,"14,2",1,0,,16,10
1527,1.0,3642372,20,1527,37.473391,1.0,–,55.869424,1.0,"27,6",1.0,1.2789578489114066,–,1,0,,17,11
1528,1.0,3707548,20,1528,37.548865,1.0,–,55.925023,1.0,"32,8",0.0,1.2789578489114066,"24,2",1,0,,14,2
1529,1.0,3827200,20,1529,37.548865,1.0,"14,6",55.925023,1.0,"36,8",0.0,1.2789578489114066,"14,1",1,0,,16,7
1530,0.0,3950000,15,1530,37.54012,0.0,5,55.886393,1.0,26,0.0,1.2789578489114066,17,1,0,0.0,5,1
1531,0.0,4023689,10,1531,37.549417,0.0,–,55.861176,1.0,"29,8",0.0,1.2789578489114066,"29,8",1,0,0.0,8,4
1532,1.0,4173120,20,1532,37.548865,1.0,"12,1",55.925023,1.0,"43,5",0.0,1.2789578489114066,"17,7",1,0,,16,3
1533,1.0,4223775,20,1533,37.548865,1.0,"11,2",55.925023,1.0,"42,5",0.0,1.2789578489114066,"17,6",1,0,,16,4
1534,1.0,4300000,,1534,37.516341,1.0,7,55.879571,0.0,"32,1",,1.2789578489114066,"18,3",1,0,0.0,5,4
1535,1.0,4350000,10,1535,37.5372,,–,55.848559,1.0,18,0.0,1.2789578489114066,14,1,0,0.0,5,5
1536,1.0,4370445,20,1536,37.548865,1.0,"12,4",55.925023,1.0,"44,4",0.0,1.2789578489114066,"17,4",1,0,,16,4
1537,1.0,4373760,20,1537,37.548865,1.0,–,55.925023,1.0,"42,9",0.0,1.2789578489114066,"29,9",2,0,,16,6
1538,1.0,4399000,,1538,37.53738,,6,55.894025,0.0,33,,1.2789578489114066,20,1,0,0.0,5,1
1539,0.0,4400000,12,1539,37.569593,,5,55.79394,0.0,20,1.0,1.2789578489114066,11,1,0,0.0,5,2
1540,1.0,4400000,,1540,37.535511,,"5,6",55.840336,0.0,"33,4",,1.2789578489114066,"18,9",1,0,,5,1
1541,1.0,8600000,10,1541,37.504474,1.0,6,55.799219,0.0,32,1.0,1.2789578489114066,22,1,0,0.0,9,4
1542,,7773522,10,1542,37.543794,1.0,"12,9",55.879824,1.0,"61,8",0.0,1.2789578489114066,33,2,0,,24,2
1543,1.0,31102500,7,1543,37.57393,0.0,–,55.779566,1.0,83,1.0,1.2789578489114066,83,2,0,,23,2
1544,1.0,3012540,,1544,37.474049,1.0,–,55.871854,,"25,5",,1.2789578489114066,–,1,0,,9,6
1545,1.0,3118080,,1545,37.474049,1.0,–,55.871854,,"26,9",,1.2789578489114066,–,1,0,,9,4
1546,1.0,3442800,,1546,37.474049,1.0,–,55.871854,,"28,7",,1.2789578489114066,–,1,0,,9,8
1547,1.0,3477600,20,1547,37.548865,1.0,"10,8",55.925023,1.0,"33,6",0.0,1.2789578489114066,"13,8",1,0,,16,5
1548,1.0,3487950,20,1548,37.548865,1.0,"12,7",55.925023,1.0,"33,7",0.0,1.2789578489114066,"12,7",1,0,,16,2
1549,1.0,3490300,20,1549,37.548865,1.0,"10,8",55.925023,1.0,"33,4",0.0,1.2789578489114066,"13,5",1,0,,16,7
1550,1.0,3498000,20,1550,37.473391,1.0,–,55.869424,1.0,"27,5",1.0,1.2789578489114066,–,1,0,,17,7
1551,1.0,3513150,20,1551,37.548865,1.0,"12,6",55.925023,1.0,"33,3",0.0,1.2789578489114066,"12,7",1,0,,16,11
1552,1.0,3568278,20,1552,37.473391,1.0,–,55.869424,1.0,"29,4",1.0,1.2789578489114066,–,1,0,,17,2
1553,1.0,3611850,20,1553,37.548865,1.0,"13,7",55.925023,1.0,"36,3",0.0,1.2789578489114066,"14,2",1,0,,16,2
1554,1.0,3633700,20,1554,37.548865,1.0,"12,2",55.925023,1.0,"35,8",0.0,1.2789578489114066,"14,2",1,0,,16,10
1555,1.0,3642372,20,1555,37.473391,1.0,–,55.869424,1.0,"27,6",1.0,1.2789578489114066,–,1,0,,17,11
1556,1.0,3707548,20,1556,37.548865,1.0,–,55.925023,1.0,"32,8",0.0,1.2789578489114066,"24,2",1,0,,14,2
1557,1.0,3827200,20,1557,37.548865,1.0,"14,6",55.925023,1.0,"36,8",0.0,1.2789578489114066,"14,1",1,0,,16,7
1558,0.0,3950000,15,1558,37.54012,0.0,5,55.886393,1.0,26,0.0,1.2789578489114066,17,1,0,0.0,5,1
1559,0.0,4023689,10,1559,37.549417,0.0,–,55.861176,1.0,"29,8",0.0,1.2789578489114066,"29,8",1,0,0.0,8,4
1560,1.0,4173120,20,1560,37.548865,1.0,"12,1",55.925023,1.0,"43,5",0.0,1.2789578489114066,"17,7",1,0,,16,3
1561,1.0,4223775,20,1561,37.548865,1.0,"11,2",55.925023,1.0,"42,5",0.0,1.2789578489114066,"17,6",1,0,,16,4
1562,1.0,4300000,,1562,37.516341,1.0,7,55.879571,0.0,"32,1",,1.2789578489114066,"18,3",1,0,0.0,5,4
1563,1.0,4350000,10,1563,37.5372,,–,55.848559,1.0,18,0.0,1.2789578489114066,14,1,0,0.0,5,5
1564,1.0,4370445,20,1564,37.548865,1.0,"12,4",55.925023,1.0,"44,4",0.0,1.2789578489114066,"17,4",1,0,,16,4
1565,1.0,4373760,20,1565,37.548865,1.0,–,55.925023,1.0,"42,9",0.0,1.2789578489114066,"29,9",2,0,,16,6
1566,1.0,4399000,,1566,37.53738,,6,55.894025,0.0,33,,1.2789578489114066,20,1,0,0.0,5,1
1567,0.0,4400000,12,1567,37.569593,,5,55.79394,0.0,20,1.0,1.2789578489114066,11,1,0,0.0,5,2
1568,1.0,4400000,,1568,37.535511,,"5,6",55.840336,0.0,"33,4",,1.2789578489114066,"18,9",1,0,,5,1
1569,1.0,9097475,8,1569,37.570465,,–,55.781509,1.0,"35,3",1.0,1.2789578489114066,"14,7",1,0,,7,1
1570,,5559358,10,1570,37.543794,1.0,"11,9",55.879824,1.0,"42,5",0.0,1.2789578489114066,"16,5",1,0,,24,2
